country,all,medicines,supplies,equipment,protective,year,type,order,Name-Original,Reporter,Code,Name,ISO-3A,iso3c,iso2c,name,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Ukraine,0.0005811972959343261,0.0,0.000251923076923077,0.00029761904761904765,0.005194805194805194,2019,tariff_rta,,,,,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
Ukraine,0.023,0.0,0.038,0.013000000000000001,0.046,2019,tariff_bound,139.0,Ukraine,804,804,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
Ukraine,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,139.0,Ukraine,804,804,Ukraine,UKR,UKR,UA,Ukraine,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536
United Arab Emirates,0.031,0.0,0.031,0.046,0.05,2019,tariff_applied,,,,,United Arab Emirates,ARE,ARE,AE,United Arab Emirates,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764
United Arab Emirates,0.10400000000000001,0.0,0.139,0.11599999999999999,0.138,2019,tariff_bound,140.0,United Arab Emirates,784,784,United Arab Emirates,ARE,ARE,AE,United Arab Emirates,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764
United Arab Emirates,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,140.0,United Arab Emirates,784,784,United Arab Emirates,ARE,ARE,AE,United Arab Emirates,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764
United States of America,0.009000000000000001,0.0,0.02,0.001,0.021,2019,tariff_applied,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,193052763473.0,113634490882.0,30589881818.0,30407830317.0,18420560456.0,2019,import2019,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,116566812932.0,40315942139.0,33229943238.0,29072129716.0,13948797839.0,2019,export2019,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,111664837631.0,62901605008.0,16332365793.0,15064199522.0,17366667308.0,2020,import2020,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,58182336526.0,20065836216.0,16753473836.000002,14252845296.0,7110181178.000001,2020,export2020,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,2.5408670931058992e-05,0.0,1.6534391534391532e-05,0.0,6.289978678038379e-05,2019,tariff_rta,,,,,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,0.009000000000000001,0.0,0.018000000000000002,0.0,0.022000000000000002,2019,tariff_bound,141.0,United States of America,840,840,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
United States of America,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,141.0,United States of America,840,840,United States of America,USA,USA,US,United States,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895
Uruguay,0.078,0.077,0.102,0.023,0.154,2019,tariff_applied,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,464756645.0,201074561.0,98468493.0,52948720.0,112264871.0,2019,import2019,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,113862796.0,80104016.0,26497700.0,5194519.0,2066561.0,2019,export2019,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,225553309.0,95582979.99999999,50575385.0,21020865.0,58374078.999999985,2020,import2020,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,59369403.000000015,40990110.0,13216510.0,2922369.0,2240414.0,2020,export2020,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,0.07078608837657673,0.07407989781536294,0.08844363783020771,0.02264584743468255,0.08557905138339919,2019,tariff_rta,,,,,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,0.292,0.35,0.26899999999999996,0.29,0.26899999999999996,2019,tariff_bound,142.0,Uruguay,858,858,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Uruguay,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,142.0,Uruguay,858,858,Uruguay,URY,URY,UY,Uruguay,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941
Vanuatu,0.031,0.0,0.047,0.004,0.156,2019,tariff_applied,,,,,Vanuatu,VUT,VUT,VU,Vanuatu,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404
Vanuatu,0.195,0.0,0.254,0.18,0.406,2019,tariff_bound,143.0,Vanuatu,548,548,Vanuatu,VUT,VUT,VU,Vanuatu,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404
Vanuatu,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,143.0,Vanuatu,548,548,Vanuatu,VUT,VUT,VU,Vanuatu,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404
"Venezuela, Bolivarian Republic of",0.10800000000000001,0.08800000000000001,0.12,0.085,0.177,2019,tariff_applied,,,,,"Venezuela, Bolivarian Republic of",VEN,VEN,VE,"Venezuela, RB",Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Caracas,-69.8371,9.08165
"Venezuela, Bolivarian Republic of",0.31,0.314,0.33299999999999996,0.271,0.34700000000000003,2019,tariff_bound,144.0,"Venezuela, Bolivarian Republic of",862,862,"Venezuela, Bolivarian Republic of",VEN,VEN,VE,"Venezuela, RB",Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Caracas,-69.8371,9.08165
"Venezuela, Bolivarian Republic of",1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,144.0,"Venezuela, Bolivarian Republic of",862,862,"Venezuela, Bolivarian Republic of",VEN,VEN,VE,"Venezuela, RB",Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Caracas,-69.8371,9.08165
Viet Nam,0.027999999999999997,0.008,0.043,0.002,0.114,2019,tariff_applied,,,,,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Viet Nam,0.007151141904644442,0.003694499113475178,0.006553277697145623,0.0004761904761904762,0.017775633043057574,2019,tariff_rta,,,,,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Viet Nam,0.039,0.02,0.055999999999999994,0.002,0.127,2019,tariff_bound,145.0,Viet Nam,704,704,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Viet Nam,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,145.0,Viet Nam,704,704,Viet Nam,VNM,VNM,VN,Vietnam,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069
Yemen,0.054000000000000006,0.047,0.054000000000000006,0.05,0.077,2019,tariff_applied,,,,,Yemen,YEM,YEM,YE,"Yemen, Rep.",Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352
Yemen,0.192,0.17800000000000002,0.192,0.196,0.212,2019,tariff_bound,146.0,Yemen,887,887,Yemen,YEM,YEM,YE,"Yemen, Rep.",Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352
Yemen,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,146.0,Yemen,887,887,Yemen,YEM,YEM,YE,"Yemen, Rep.",Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352
Zambia,0.038,0.0,0.026000000000000002,0.04,0.158,2019,tariff_applied,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,417918209.0,190576273.0,75319117.0,38403004.0,113619815.0,2019,import2019,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,73378482.0,3358612.0,450413.0,346343.0,69223114.0,2019,export2019,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,230286279.0,89317400.0,42675459.0,30993938.0,67299482.0,2020,import2020,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,45121740.0,546171.0,381715.0,2974969.0,41218885.0,2020,export2020,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,0.002717391304347826,0.0,0.0,0.0,0.020833333333333336,2019,tariff_rta,,,,,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,0.7,,0.7,,,2019,tariff_bound,147.0,Zambia,894,894,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zambia,0.063,0.0,0.161,0.0,0.0,2019,tariff_bcoverage,147.0,Zambia,894,894,Zambia,ZMB,ZMB,ZM,Zambia,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982
Zimbabwe,0.071,0.037000000000000005,0.107,0.022000000000000002,0.188,2019,tariff_applied,,,,,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Zimbabwe,0.01705922330097087,0.013541666666666667,0.024411111111111113,0.0,0.03254705882352941,2019,tariff_rta,,,,,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Zimbabwe,1.083,,1.5,,0.25,2019,tariff_bound,148.0,Zimbabwe,716,716,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Zimbabwe,0.031,0.0,0.065,0.0,0.063,2019,tariff_bcoverage,148.0,Zimbabwe,716,716,Zimbabwe,ZWE,ZWE,ZW,Zimbabwe,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312
Germany,86681214194.1494,49274281233.2887,15858406148.282,10203177906.8627,11345348905.716,2019,import2019,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,136183379168.292,78191118855.4913,20099215076.3568,20832007803.956303,17061037432.487902,2019,export2019,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,51678046898.2286,27779382712.997402,8439621466.1181,5250608456.0375,10208434263.0756,2020,import2020,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,70366760753.5477,41550212968.0143,10509374024.4898,9908970591.6192,8398203169.424399,2020,export2020,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Germany,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Germany,DEU,DEU,DE,Germany,Europe & Central Asia,,High income,Not classified,Berlin,13.4115,52.5235
Belgium,56592779894.892494,42336154541.9338,6711556491.593901,4454020247.373099,3091048613.9917,2019,import2019,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,65779175221.8014,48902966181.0533,7888740259.0664,4713835472.8553,4273633308.8264,2019,export2019,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,32477185926.6352,24353748376.7039,3733771056.8272,2127950925.5404,2261715567.5637,2020,import2020,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,37506848155.5439,28846740955.839302,4264006089.1737995,2151121650.1079,2244979460.4229,2020,export2020,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Belgium,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Belgium,BEL,BEL,BE,Belgium,Europe & Central Asia,,High income,Not classified,Brussels,4.36761,50.8371
Netherlands,52694105130.6335,29176579817.0798,10712110670.285,8545281555.203699,4260133088.065,2019,import2019,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,73094342560.04329,42089666994.0918,13434527307.0882,12103759523.777,5466388735.0863,2019,export2019,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,27617217901.390198,14778954990.4802,5694911584.122,4240301019.8703995,2903050306.9176,2020,import2020,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,38760332180.735596,23018049535.838398,6972247994.9945,5743882478.9625,3026152170.9402,2020,export2020,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
Netherlands,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Netherlands,NLD,NLD,NL,Netherlands,Europe & Central Asia,,High income,Not classified,Amsterdam,4.89095,52.3738
United Kingdom,41127643027.632805,25382963209.656597,6295559792.3995,4512612841.794701,4936507183.782,2019,import2019,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,38234099932.235,24505144207.5639,5767906183.000501,4223761793.5934005,3737287748.0772,2019,export2019,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,20901180779.2572,11145576618.5858,3210227312.1689,2651059196.7806997,3894317651.7218,2020,import2020,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,17867681481.9148,11142043123.6809,2931782994.1421,1946090535.3198,1847764828.772,2020,export2020,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
United Kingdom,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,United Kingdom,GBR,GBR,GB,United Kingdom,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002
France,40542888518.2762,21307052730.701202,8201859611.933499,5062679795.516999,5971296380.124499,2019,import2019,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,49948858808.3687,32444568819.3699,6859805339.1815,4384069189.099799,6260415460.7175,2019,export2019,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,26319023980.5946,12311542966.961,4573738359.044301,2563650693.3988,6870091961.1905,2020,import2020,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,25449952051.3436,16945456775.877901,3560258527.3938,1984268030.1304998,2959968717.9414,2020,export2020,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,France,FRA,FRA,FR,France,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
Italy,37102649955.9127,24599813799.0536,5689698440.6537,3478780924.3205004,3334356791.8848996,2019,import2019,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,42854840048.361496,32153915505.0111,2793904697.0573,2694320590.303,5212699255.9901,2019,export2019,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,20998014478.1819,12597816483.1493,2961802709.2816,1929153100.9029,3509242184.8480997,2020,import2020,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,22697959808.9065,17368685505.1136,1577263650.7550998,1290140388.6162,2461870264.4216,2020,export2020,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Italy,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Italy,ITA,ITA,IT,Italy,Europe & Central Asia,,High income,Not classified,Rome,12.4823,41.8955
Spain,23280245544.617302,13650702377.2696,4231717764.0372,2279099437.3076,3118725966.0029,2019,import2019,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,16594140509.481102,10725201079.734201,3202248903.3306003,703824415.6457,1962866110.7706,2019,export2019,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,14057621382.2019,7510781060.1798,2566463868.3302,1265214208.154,2715162245.5379,2020,import2020,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,8925020641.3592,5906464266.6774,1709528813.5289,329939094.5185,979088466.6344,2020,export2020,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Spain,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Spain,ESP,ESP,ES,Spain,Europe & Central Asia,,High income,Not classified,Madrid,-3.70327,40.4167
Poland,13115485793.1348,6710436729.6007,2005100562.8573,1242126417.2802,3157822083.3966002,2019,import2019,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,9725834151.0218,3622864145.2177,1419907849.4451,1155427664.0514998,3527634492.3075,2019,export2019,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,7372862329.5736,3729903073.3654,1157458024.3058999,626219092.805,1859282139.0972998,2020,import2020,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,5406828287.2345,2038276107.8069,814767552.5079001,617772981.9632,1936011644.9565,2020,export2020,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Poland,POL,POL,PL,Poland,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Austria,11553899387.8079,4941160414.3882,3490146128.1991,1188249263.6259,1934343581.5947,2019,import2019,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,14860546084.978699,8078136442.251699,3882171304.3802,933341511.3656,1966896826.9812,2019,export2019,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,6311169117.3649,2535644536.5876,1772335295.7577,568934604.3092,1434254680.7103999,2020,import2020,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,8002521978.721,4572443014.454101,1982675430.3587,393273089.7354,1054130444.1728001,2020,export2020,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Austria,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Austria,AUT,AUT,AT,Austria,Europe & Central Asia,,High income,Not classified,Vienna,16.3798,48.2201
Ireland,11127030898.8219,7042582304.8382,2438120711.7297997,851947018.972,794380863.2819,2019,import2019,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,65342278507.4407,46265159290.2355,13103668082.2083,3292186927.2764,2681264207.7205,2019,export2019,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,6473747679.2697,3883239857.241701,1397672170.5876,527761636.43979996,665074015.0006,2020,import2020,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,36164673451.4607,26851023964.7258,6560573418.5201,1505398172.8433,1247677895.3715,2020,export2020,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Ireland,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Ireland,IRL,IRL,IE,Ireland,Europe & Central Asia,,High income,Not classified,Dublin,-6.26749,53.3441
Czech Republic,9333716341.6435,5026319851.340401,964956060.7331,707264887.9987,2635175541.5713,2019,import2019,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,6692569128.6412,2452394427.0913,897907569.9409,823841611.5904,2518425520.0186,2019,export2019,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,5018350076.6744,2650516249.5882,522219572.0922,325802689.8369,1519811565.1571,2020,import2020,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,3353652734.3858004,1260128400.4845,435420824.50409997,410729213.1382,1247374296.259,2020,export2020,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,0.015,0.0,0.032,0.002,0.039,2019,tariff_applied,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,0.019,0.0,0.031,0.009000000000000001,0.037000000000000005,2019,tariff_bound,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1.0,1.0,1.0,1.0,1.0,2019,tariff_bcoverage,,,,,Czech Republic,CZE,CZE,CZ,Czech Republic,Europe & Central Asia,,High income,Not classified,Prague,14.4205,50.0878
